Date,ABEV3,ALOS3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRKM5,CMIG4,COGN3,CPFE3,CSAN3,CSNA3,CYRE3,ENGI11,EQTL3,FLRY3,GGBR4,GOAU4,HAPV3,HYPE3,IRBR3,ITSA4,ITUB4,KLBN11,LREN3,MGLU3,MRVE3,MULT3,PCAR3,PETR3,PETR4,PRIO3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SLCE3,SMTO3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIVT3,WEGE3,YDUQ3
2018-04-26,16.492237091064453,17.106657028198242,6.259428977966309,10.733381271362305,12.313460350036621,13.446988105773926,13.401278495788574,6.292303562164307,4.538357734680176,5.210848808288574,34.498046875,1.7577953338623047,11.187095642089844,15.123339653015137,8.38880729675293,5.545483589172363,8.24536418914795,21.921775817871094,11.668329238891602,17.614591598510742,8.550311088562012,3.2915985584259033,81.5369644165039,22.987333297729492,343.4659729003906,5.253652572631836,18.824604034423828,12.471739768981934,18.852312088012695,27.667890548706055,10.68883228302002,17.27523422241211,9.21103286743164,6.782222747802734,5.847002029418945,1.4558615684509277,12.028194427490234,13.316568374633789,22.982669830322266,22.222517013549805,5.533389091491699,5.314793109893799,12.7841796875,34.3828239440918,9.054841041564941,9.56960391998291,9.58753776550293,10.85923957824707,8.664154052734375,25.582073211669922,12.126656532287598,12.356618881225586,7.664367198944092,26.72428321838379
2018-04-27,16.40026092529297,17.084129333496094,6.298442840576172,10.733381271362305,12.343817710876465,13.59412670135498,13.473401069641113,6.330906867980957,4.544395923614502,5.172544956207275,34.90792465209961,1.7831172943115234,11.59538459777832,15.27276611328125,8.384645462036133,5.3530144691467285,8.39805793762207,21.9349422454834,11.787698745727539,17.206457138061523,8.379507064819336,3.250760555267334,82.00555419921875,23.104162216186523,340.4762268066406,5.261338710784912,18.788105010986328,12.742208480834961,19.191150665283203,27.879701614379883,10.929276466369629,17.24948501586914,9.21103286743164,6.801640510559082,5.867671489715576,1.43369722366333,11.940570831298828,13.542911529541016,21.884546279907227,22.33942222595215,5.552053451538086,5.404662609100342,12.709420204162598,34.76478958129883,9.219314575195312,9.593667984008789,9.59951400756836,10.933323860168457,8.435942649841309,25.398218154907227,12.450399398803711,12.449715614318848,7.668643474578857,25.358461380004883
2018-04-30,16.50638771057129,16.8212947845459,6.16920804977417,10.546586990356445,12.104759216308594,13.38503646850586,13.213741302490234,6.330906867980957,4.504143714904785,5.411128997802734,34.64984893798828,1.7852277755737305,11.44023609161377,15.231998443603516,8.276457786560059,5.280839443206787,8.48967170715332,21.809864044189453,11.980254173278809,16.91493034362793,8.364437103271484,3.193586587905884,80.98048400878906,23.001937866210938,336.703369140625,5.230595111846924,18.609350204467773,12.760235786437988,19.050939559936523,28.253021240234375,10.929276466369629,17.12590789794922,9.21103286743164,6.8321533203125,5.934848785400391,1.4504703283309937,11.81686782836914,14.005032539367676,21.720998764038086,22.27511978149414,5.630486965179443,5.581906318664551,12.694466590881348,35.46440124511719,9.214988708496094,9.593667984008789,9.581549644470215,10.663433074951172,8.577591896057129,25.56631088256836,12.598552703857422,12.441248893737793,7.604488849639893,25.184776306152344
2018-05-02,16.039424896240234,16.671100616455078,6.0009565353393555,10.351173400878906,11.911234855651855,13.040446281433105,13.213741302490234,6.1764936447143555,4.387414932250977,5.389825820922852,36.148643493652344,1.7337071895599365,11.105439186096191,15.112360954284668,8.263975143432617,5.359029293060303,8.214827537536621,21.78352928161621,11.954996109008789,16.701139450073242,8.158465385437012,3.1568307876586914,79.98469543457031,22.636825561523438,338.0559387207031,4.91929292678833,17.7718448638916,12.682103157043457,18.776369094848633,27.13835906982422,10.841841697692871,16.554353713989258,9.21103286743164,6.815509796142578,5.83925199508667,1.3376514911651611,11.339244842529297,13.948445320129395,21.012277603149414,21.56787872314453,5.524796009063721,5.283576488494873,12.559897422790527,36.664974212646484,9.189016342163086,9.310967445373535,9.32703971862793,10.605219841003418,8.522504806518555,25.587322235107422,12.675374031066895,12.508962631225586,7.702857494354248,24.48212432861328
2018-05-03,15.98990249633789,16.746200561523438,5.891226768493652,10.058050155639648,11.769716262817383,12.772745132446289,13.194509506225586,5.9680376052856445,4.28879976272583,5.432433128356934,35.21369552612305,1.7157645225524902,10.819637298583984,14.728251457214355,8.023968696594238,5.160547256469727,8.123211860656738,21.52678871154785,11.710845947265625,16.571577072143555,8.284055709838867,3.1364126205444336,80.51187133789062,22.366640090942383,343.038818359375,4.784783363342285,17.421520233154297,12.654504776000977,18.840633392333984,25.735111236572266,10.4993896484375,16.271156311035156,9.21103286743164,6.7433881759643555,5.800495624542236,1.293921709060669,11.232728004455566,13.87299633026123,20.700754165649414,21.135351181030273,5.444725513458252,5.539168834686279,12.32813549041748,35.257110595703125,9.092774391174316,9.262849807739258,9.324044227600098,9.527411460876465,8.333640098571777,25.786941528320312,12.274807929992676,12.026540756225586,7.527499198913574,24.474231719970703
2018-05-04,15.919148445129395,16.8212947845459,5.861965656280518,10.037934303283691,11.727951049804688,12.784361839294434,13.011783599853516,5.975757598876953,4.266661643981934,5.51003885269165,36.181739807128906,1.7695921659469604,10.844133377075195,14.48267936706543,7.874147415161133,5.232722282409668,8.117103576660156,21.1976318359375,11.569406509399414,17.225887298583984,8.459885597229004,3.1854186058044434,78.3445816040039,22.27171516418457,358.0587463378906,4.707918643951416,17.217159271240234,12.690814018249512,19.862991333007812,25.86749267578125,10.20065689086914,16.11668586730957,9.39783763885498,6.626883506774902,5.753987789154053,1.4157260656356812,10.823823928833008,13.571205139160156,20.661815643310547,21.223024368286133,5.420705318450928,5.406785011291504,12.036566734313965,34.41929244995117,8.937911033630371,9.322999000549316,9.32703971862793,9.525647163391113,8.640544891357422,26.107370376586914,12.000452041625977,12.003975868225098,7.356424808502197,24.632131576538086
2018-05-07,15.805946350097656,16.78374481201172,5.847336292266846,10.026440620422363,11.579874992370605,12.668142318725586,12.670385360717773,6.137890338897705,4.266661643981934,5.233091354370117,35.9914436340332,1.7651066780090332,10.811470985412598,14.589723587036133,7.820640563964844,5.094385623931885,8.208719253540039,21.52678871154785,11.512155532836914,17.018583297729492,8.218748092651367,3.0792388916015625,79.07678985595703,22.169485092163086,352.6487731933594,4.715603828430176,17.24271011352539,12.581881523132324,19.792882919311523,25.642440795898438,10.615970611572266,15.977659225463867,9.39783763885498,6.862667083740234,5.852169513702393,1.4436811208724976,10.542061805725098,13.788117408752441,20.163375854492188,21.041833877563477,5.1933088302612305,5.367462635040283,12.014139175415039,34.05653762817383,9.075074195861816,9.316985130310059,8.958745956420898,9.349245071411133,8.467419624328613,25.86573600769043,11.962039947509766,11.8234224319458,7.236668109893799,23.6689510345459
2018-05-08,15.876697540283203,16.78374481201172,5.8253889083862305,10.299447059631348,11.610252380371094,12.602282524108887,12.934847831726074,6.0220818519592285,4.24653434753418,4.942448139190674,36.10727310180664,1.7561360597610474,10.90129566192627,14.432304382324219,7.908393383026123,5.094385623931885,8.209311485290527,21.26346206665039,11.48690128326416,17.167587280273438,8.2036771774292,3.0465657711029053,79.07678985595703,22.016141891479492,346.31341552734375,4.727134704589844,17.297441482543945,12.581881523132324,19.635147094726562,29.386211395263672,10.710691452026367,15.756250381469727,9.39783763885498,6.862667083740234,5.919346809387207,1.3987534046173096,10.70699691772461,13.863565444946289,20.51383399963379,20.819730758666992,5.249356746673584,5.649271488189697,12.014139175415039,34.531585693359375,8.982156753540039,9.53351879119873,9.123431205749512,9.269865989685059,8.538244247436523,25.839468002319336,11.501117706298828,11.961658477783203,7.211004257202148,24.30843734741211
2018-05-09,15.501713752746582,16.8212947845459,5.866844177246094,10.733381271362305,11.625436782836914,12.702998161315918,13.006975173950195,6.068406105041504,4.274710655212402,4.957665920257568,36.595436096191406,1.7471641302108765,10.493005752563477,14.274883270263672,8.111720085144043,5.232722282409668,8.253789901733398,21.164718627929688,11.433018684387207,17.491498947143555,8.721118927001953,3.2425928115844727,78.78392028808594,21.8627986907959,344.5337219238281,4.7386651039123535,17.35218620300293,12.751338005065918,19.237886428833008,29.820423126220703,10.856413841247559,15.884973526000977,9.39783763885498,7.55059289932251,6.402506351470947,1.4576587677001953,10.858185768127441,13.863565444946289,20.91103172302246,20.860641479492188,5.239749431610107,5.767237663269043,12.118803977966309,37.010459899902344,8.893660545349121,8.94406509399414,9.132411003112793,9.192249298095703,8.719239234924316,26.396284103393555,11.687682151794434,12.07731819152832,7.24522066116333,24.529495239257812
2018-05-10,15.423887252807617,16.971485137939453,6.01802396774292,10.339680671691895,11.91398811340332,12.95868968963623,13.343568801879883,5.751859664916992,4.296848773956299,5.132660388946533,38.2750358581543,1.7785636186599731,10.7379789352417,14.558242797851562,8.04751205444336,5.407146453857422,8.438055038452148,21.1976318359375,11.44985580444336,17.595155715942383,8.967279434204102,3.316103219985962,79.66255187988281,22.074554443359375,337.6287841796875,4.896233081817627,17.82658576965332,12.878421783447266,19.33720588684082,28.991716384887695,11.053142547607422,16.469392776489258,9.39783763885498,7.999969959259033,6.653128623962402,1.3879706859588623,11.579776763916016,13.759824752807617,20.981122970581055,21.68477439880371,4.921072006225586,5.976954936981201,12.193567276000977,36.293575286865234,9.110472679138184,8.787677764892578,9.461777687072754,9.437445640563965,8.758584976196289,27.00037956237793,11.69865608215332,12.068856239318848,7.591658115386963,24.474231719970703
