,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust
2022-05-31,0.06099157363819823,0.8553344129512241,0.07611137682228905,0.44061100899082595,0.6978777444192594,0.5163068158440834
2022-06-30,0.064149808682644,0.46921040049584284,0.07452605860597356,0.18769386944976374,0.40593491596781295,0.6070072580653788
2022-08-01,0.06352696080355451,0.41047392115821735,0.06668893592256843,0.2735166732900524,0.35311666103559736,0.4277912213726476
2022-08-31,0.07569442292762561,0.4570615233763787,0.08124216944563102,0.21687833667263848,0.3824956486294062,0.3396651387865874
2022-09-30,0.0788618146054176,0.473317156882073,0.07199329951257111,0.24866890200253067,0.40227023353669117,0.4753616238634552
2022-10-31,0.05965686098016251,0.45635251432910934,0.06359317873740497,0.3099373956018406,0.3886591647474649,0.17526103428293152
2022-11-30,0.09890839664818643,0.5958605411609104,0.09040870048433551,0.34525217519226603,0.4902324225621924,0.29306454420736755
2023-01-02,0.05128285373586128,0.52448903673979,0.042343460513939044,0.19457771843714608,0.43567922264445486,0.25619402158796334
2023-01-31,0.07449303530268786,0.4897843483928519,0.06431208536835128,0.2617557489249738,0.4309072543253715,0.6945512322570985
2023-02-28,0.06231400854192595,0.5032785451655863,0.05368323618367033,0.24928770017523494,0.4220032923748192,0.4074761106312788
2023-03-31,0.056347636400081245,0.5209010275289263,0.058767956965516045,0.37860746413034135,0.43778139605943356,0.36197704748848447
2023-05-02,0.06521249279796872,0.4039805147497034,0.06625517571206267,0.2840369907070675,0.3335363737917276,0.3850602673358228
2023-05-31,0.0912830128562181,0.3532623265713609,0.08954029025930742,0.2457953303695509,0.30482925891985546,0.4540148032326749
2023-06-30,0.053333645446678166,0.4305886029714686,0.059506665661566246,0.556598342976305,0.363002236417995,0.5893546002416843
2023-07-31,0.05894971954361557,0.35862811364096014,0.0538467401362196,0.2653639899811062,0.3046407355718607,0.5118672583597198
2023-08-31,0.06549906732307972,0.3748439074874796,0.06366436023047682,0.293228097739566,0.31991396956353507,0.33933961141594987
2023-10-02,0.05267302149421363,0.6387337274602944,0.049718384807423556,0.43529917413821523,0.5473670336450458,0.3551942866774281
2023-10-31,0.06021693168876702,0.36111854211117,0.04665754771660786,0.27490856963111,0.3100757780528174,0.18651736829406873
2023-11-30,0.06506138993855966,0.5179529527512196,0.058711057041719236,0.3922632507436949,0.44066607615690623,0.21687817835318587
2024-01-02,0.041440022948217775,0.4061045083906133,0.03741019106248712,0.2736797300889712,0.3431075912274525,0.18354203085984877
2024-01-31,0.05457098840273962,0.3081409918731208,0.05069979420460605,0.24618644174192725,0.2610144856113986,0.335063927852062
2024-02-29,0.049968991573929054,0.48876577332519944,0.048579036720543305,0.3086047670679129,0.4150347072892031,0.3373781410241299
2024-04-01,0.057324092744049204,0.3998856088385745,0.05723477814179358,0.2702088593398172,0.330920013552021,0.28887408252487845
2024-04-30,0.056255895458000214,0.273755148579263,0.04777141371521941,0.20841445963658947,0.2341184943018027,0.2622030441849316
2024-05-31,0.05593419260015843,0.6733922073018346,0.0561391188902182,0.4591114444486793,0.5646104985731679,0.4311191562362653
2024-07-01,0.04150360481351739,0.28643012578511917,0.04040316907622528,0.2358552981068313,0.2470597463266217,0.4189263504412364
2024-07-31,0.04999738547844951,0.32970928677018935,0.05163356303117098,0.2583806214145746,0.2807939064009666,0.2813188427565859
2024-09-02,0.06684812495170703,0.4252160239294112,0.06385758818915842,0.325781551158282,0.3609801335598926,0.3721982848454656
2024-09-30,0.047311773769234684,0.39597509295281724,0.04493020488344992,0.2827193840530721,0.338778755626001,0.12747457644883406
2024-10-31,0.04298984319974315,0.575666728583508,0.041349258194366426,0.4533208832299111,0.496725783144361,0.36540470800848607
2024-12-02,0.07036981908549934,0.8341690790121253,0.06640320471753135,0.5615563542715822,0.7301398541293498,0.19974869995924635
2025-01-02,0.057909874495084626,0.5782156705700069,0.04735167208148745,0.441320899027492,0.49424090893597017,0.34785280139154856
2025-01-31,0.05502430743897623,0.5425181149342246,0.05792894266824235,0.4266493779677101,0.47355733243557757,0.38478228529911124
2025-02-28,0.059347393049208205,0.32049867946508176,0.048866775119262414,0.2495880663877312,0.27171662405808034,0.1671363408458763
2025-03-31,0.0597298578451264,0.4992915395153637,0.0507671916335713,0.33004490663677755,0.4414290593312151,0.381982270931875
2025-04-30,0.07919433499575884,0.43147508385765654,0.07359464558950671,0.32067661193786867,0.36955347885093875,0.1622899438382976
2025-06-02,0.07994408701555267,0.39915828813603715,0.07339087762871091,0.29287618717149616,0.3371745317666351,0.2623727602290001
2025-06-30,0.05239276560754124,0.2706300581874159,0.04569770000024572,0.2077002132831833,0.22813711551670815,0.363199682015159
2025-07-31,0.057836733559747826,0.3907942669528981,0.048944122013541855,0.2552756711294552,0.32998588366144277,0.34095556930777665
2025-09-01,0.06067471296758084,0.24140706495710734,0.06099271428069056,0.26521514076750086,0.21041198053784166,0.2130437155517812
2025-09-30,0.049236176313904687,0.4552739927476473,0.040177080672931215,0.3399488085514987,0.3849099105487162,0.34427442416533865
2025-10-31,0.0609858468866442,0.3453242388376558,0.06039545540696585,0.27654925702886485,0.29500983975800354,0.3714083681397972
2025-12-01,0.060785120804260906,0.40558332325470103,0.052722559345487675,0.28239548722629626,0.3461366920250886,0.24547488152579472
2026-01-02,0.06192804430495713,0.5259089799796427,0.05193984094764003,0.3485183748360697,0.4421031363688016,0.16359659936616247
2026-02-02,0.06086958771371201,0.3667025350076059,0.06683622318926308,0.2929219080735287,0.3068231813872146,0.32484242944602537
2026-03-02,0.06970841925963042,0.789689818189964,0.0639667726877375,0.5142338734751793,0.6652632927864371,0.2174722560254619
2026-03-31,0.08621598495127777,0.604529315017814,0.07932930646977775,0.43466981471846466,0.5155887084254583,0.34016566000784654
2026-04-30,0.06203259224545238,0.4135076437478377,0.06304746937113925,0.25892291608283813,0.35034764459413054,0.18088718132191645
2026-06-01,0.07268662075313446,0.5775202383055091,0.06541640398054559,0.41940726197401323,0.4842307612480275,0.2702172112749288
2026-06-30,0.07771045676574118,0.4149742034881085,0.06788010069802494,0.31762381012936247,0.35012431440154224,0.24860385116315903
