,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust
2025-01-31,0.0,0.4892620744389438,0.01949720146416388,0.4075666364805761,0.4261729419866864,0.37908434905979993
2025-02-28,0.0,0.3379700605000591,0.012419908970141873,0.26260514472803115,0.2811546791055441,0.10285488445176108
2025-03-31,0.0,0.42126677236406673,0.012613752731044146,0.28155329521751044,0.36687575948042006,0.30766291525084555
2025-04-30,0.0,0.3575663408483124,0.017038319655548962,0.2802943075700751,0.30646025901389723,0.13915318189285733
2025-06-02,0.0,0.39862315941399445,0.017073360403245155,0.27648759679603685,0.3308816555106746,0.181307877936183
2025-06-30,0.0,0.27970538799683026,0.007878407099902245,0.21299519748204046,0.2321933751430874,0.35182225037952547
2025-07-31,0.0,0.3633287522058198,0.007717860796203088,0.2369490629966438,0.3003572786095725,0.34363067160459393
2025-09-01,0.0,0.16511711310037433,0.009192495235150065,0.26590687558582754,0.14239117964856562,0.17023751239516607
2025-09-30,0.0,0.4063594089707596,0.007343263550094721,0.3029823383422539,0.33664312465464774,0.3279299076884049
2025-10-31,0.0,0.2754397132188898,0.013624342661390123,0.2276658683038526,0.23647249154630207,0.2928860011010823
2025-12-01,0.0,0.3626798713340618,0.014558872927428596,0.24408978842452905,0.3084092184600239,0.15448198842612706
2026-01-02,0.0,0.4605552719825016,0.014834819585524146,0.30030103112985607,0.3917656419369049,0.17488774148031447
2026-02-02,0.0,0.3574955657949254,0.010819545444107407,0.2700533447692709,0.2920949172587821,0.2927398412709266
2026-03-02,0.0,0.7438947356913731,0.00968925815214924,0.4618086876970089,0.6222908413925103,0.19754462663104191
2026-03-31,0.0,0.5890731540611335,0.022908228561770203,0.3765282079309071,0.5049799958550157,0.2928599573337336
2026-04-30,0.0,0.40128005449673226,0.011181197683814264,0.2548653357350768,0.3367880443365071,0.17223085533631738
2026-06-01,0.0,0.5420605123112375,0.011189372559418334,0.3633908600645301,0.4470913757034069,0.25735503313317665
2026-06-30,0.0,0.4106543764589739,0.008621380221029484,0.2721196571270555,0.3365843239176924,0.19617038331398254
