,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust
2022-06-30,0.064149808682644,0.7484228867567936,0.04949446649463268,0.24559676460546143,0.5342462696176583,0.44259555088984287
2022-08-01,0.06352696080355451,1.1181787147141866,0.07124733302753435,1.0639657160228315,0.7896222327775965,0.25921250325010203
2022-08-31,0.07569442292762561,1.1381063704333378,0.08253771695308855,0.8043416353372326,0.8139637636207752,0.34964830409607534
2022-09-30,0.0788618146054176,0.9741652136383632,0.07745496682580447,0.6778892476899576,0.7216371652304073,0.43933375782824946
2022-10-31,0.05965686098016251,1.0501190786179435,0.07824592843123243,0.7925784123686764,0.8033760937018674,0.30681865662899105
2022-11-30,0.09890839664818643,1.6232324285047015,0.09339282627737021,0.9667575102237654,1.2035924857558402,0.2815968567107085
2023-01-02,0.05128285373586128,1.1223822812241828,0.059120249615762475,0.5338617537865078,0.8318585446970232,0.16002121928586702
2023-01-31,0.07449303530268786,0.8885074603232714,0.06263517792124236,0.6113941380115645,0.6533679156537412,0.46484916656259007
2023-02-28,0.06231400854192595,1.0353669708609403,0.05608323635123165,0.5100950380809559,0.7542848213037886,0.3745502893391821
2023-03-31,0.056347636400081245,0.8949963241723453,0.05776083028341647,0.5657643151724425,0.6310414482545994,0.4902492293561396
2023-05-02,0.06521249279796872,0.735143922265799,0.07008633522144558,0.5481824840029867,0.536530204403501,0.33885429847480464
2023-05-31,0.0912830128562181,0.9877568955246273,0.09292613482432946,0.5935381997143304,0.7465256918120781,0.3540645118318887
2023-06-30,0.053333645446678166,0.8690735093729343,0.06724155596425052,0.5209225179518755,0.6790804942175611,0.4102887929729637
2023-07-31,0.05894971954361557,0.6729178613726335,0.05207289240096274,0.40028713977540764,0.4962217377522772,0.37639723122296265
2023-08-31,0.06549906732307972,0.8196354897376407,0.07236602762968566,0.4303194568598363,0.6111542569786101,0.4807959154130799
