Date,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust,Index
2019-06-28,0.005825209953266599,0.004316792172841288,0.004709870175066415,0.004367498912459104,0.0036571781402351105,0.0035812363341936274,0.00241253325920332
2019-07-01,-0.00044830659566219783,-0.0033663200964419914,-0.0003126408673209801,-0.002097885679703303,-0.0023892790786986893,-0.0016387379297227974,0.0036942763477174623
2019-07-02,-0.005801052774074288,-0.003255689114544002,-0.0058517110502896525,-0.004177893159253289,-0.0038998410365012914,-0.0034173747559320565,-0.007252812314979318
2019-07-03,0.014398178915419247,0.009363444520163213,0.013796030835041067,0.010283532718266939,0.010329835482486272,0.012815703548874251,0.014293524178718764
2019-07-04,0.016576617564429044,0.005918087884472998,0.01586024408832297,0.007007829937139433,0.008608163345998178,0.014377521932408205,0.015611065923189171
2019-07-05,0.008975945406858176,0.009640772315969229,0.009664358735016951,0.00983786263745542,0.011059579533823818,0.01349349713608364,0.004371067968659492
2019-07-08,0.008732227129791359,0.005250121032579504,0.008149927827144757,0.006030848743739185,0.005281908292558094,0.006657076596835054,0.004236758927456341
2019-07-10,0.013371995867738372,0.014467853209614835,0.013109860482361416,0.014192222850904697,0.014332757508362631,0.014156971618708382,0.012312254855065596
2019-07-11,-0.006764397789471289,-0.0038594182514731924,-0.006747900143681153,-0.0037844115829877463,-0.004356141883028309,-0.0033347238904157333,-0.006341136112344881
2019-07-12,-0.009840563272170056,0.0013259124263292428,-0.00837492510922033,0.0005219721757362205,-9.83665149455863e-05,-0.005809014845286342,-0.011793125748958633
2019-07-15,0.00017505522435312253,-0.003664307090896135,0.000537800263139584,-0.0028352663620631307,-0.002075125179830479,-0.0007692600438341683,-0.0009912805805246672
2019-07-16,-0.0013047766286601232,-0.004101303288237797,-0.0017118812361177434,-0.004499546554391903,-0.003342113206883979,-0.0037776660877892687,-0.0002697417223008758
2019-07-17,0.00437846262332417,0.0007349075558890785,0.004697851679895561,0.001325405775148917,0.0022702756090754467,0.004920345341469889,0.000780534810888911
2019-07-18,0.007088475332673519,0.000902428701157192,0.005365712875219374,8.191653807523586e-06,0.00018600514321511657,0.001177001666257099,0.008290325065475335
2019-07-19,-0.01208852439116866,-0.008062972797058306,-0.01158049980376018,-0.007140890976816634,-0.008894856599833453,-0.009306936452467445,-0.012080178003571529
2019-07-22,-0.001105465631164391,0.0019462802687963223,-0.0009459877631447588,0.0015193170741278784,0.0014494799040865552,-0.00019791649604725006,0.004804160383559575
2019-07-23,-0.0011352061226235699,0.0036728865142195578,-0.001115809315998123,0.003106355124664344,0.002108323948532903,0.0007283748653265399,-0.002356925030543855
2019-07-24,0.001812812323818403,-0.006680820888980789,0.001651260777900561,-0.005726963501456548,-0.0031493508859812298,0.003796968936012784,0.004011417110236781
2019-07-25,-0.008636231706232131,0.00562256925149373,-0.00651515338050332,0.005204579164321106,0.003734471601812836,-0.0006377263340842246,-0.014070303495966163
2019-07-26,0.00551025843053947,0.010008003034165627,0.005469422481239,0.009445012859560235,0.008664942109104653,0.00599218570858016,0.0015975841410549307
2019-07-29,0.005819524139512824,0.009036314254990107,0.006044718189078824,0.009430456612893197,0.008651367230250687,0.007628299091158733,0.006457950378821131
2019-07-30,0.0029753980915251926,-0.004914232627933119,0.003453526377303831,-0.0022607984360001375,-0.0011807857071367595,0.004560866435473223,-0.005314882637727947
2019-07-31,-0.006068818006762788,0.002324443014017586,-0.005597965972671691,0.002194981872653593,0.00047922507938512977,-0.006545924670975576,-0.01089057930887083
2019-08-01,0.004063252497497669,-0.0010076371353685556,0.0028718258478772026,-0.0010070888870300726,-0.0007032081732325437,0.0036285833208269144,0.0030841158213177344
2019-08-02,0.004164915992285499,0.004992731178265264,0.004090362286074343,0.004381439791207974,0.004770291977065161,0.003585587517008889,0.00536592052954199
2019-08-05,-0.022863271857502036,-0.006444867454578655,-0.020558174500029034,-0.006955627254734105,-0.007648353624931274,-0.014444431678171709,-0.025089117011122597
2019-08-06,0.01802683533868696,0.014610925726687696,0.017233659740789088,0.015467668405050358,0.014724651625215617,0.016228986736425643,0.020639773022437913
2019-08-07,0.005594826812895316,0.022657455002616907,0.007767188863026148,0.021685568488459855,0.021593518000567295,0.011351649306230935,0.006049097529462477
2019-08-08,0.015576858026266705,0.002796545118585553,0.013899011318242345,0.003319853476480607,0.003929868463134963,0.011381245744551391,0.012969196941098549
2019-08-09,-0.0012984224707964372,0.00650474184768817,-5.7993941425682905e-05,0.006528744968765231,0.006291962954014448,0.005660401244057967,-0.0011429669115881058
2019-08-12,-0.016523228420624387,-0.004743836746244091,-0.015292801853090201,-0.006319770320731003,-0.006557415296415394,-0.013459647888448334,-0.02001038501480823
2019-08-13,0.011897260828576013,0.0046055260902516685,0.011968772258366858,0.005538540561486701,0.006829463173180328,0.010037307583097243,0.013579944071039574
2019-08-14,-0.028167494425822247,-0.007201158797510757,-0.025954557498482456,-0.007987447247069696,-0.008848962252919248,-0.018248036585729276,-0.029438813541273423
2019-08-15,-0.017304330110799418,-0.010535683499606607,-0.015845540127162046,-0.009926933609621628,-0.009591453490586195,-0.012018097731726806,-0.01197909393764085
2019-08-16,0.009755758219818413,0.006688991093772852,0.009868456865953827,0.007603960777912569,0.008425425290412953,0.009784743120437261,0.007561303088120974
2019-08-19,-0.004978311152768368,-0.001431438484629465,-0.0045500510763867,-0.0018412567351194127,-0.0015314492891972523,-0.0036348724057826717,-0.003376550507985465
2019-08-20,-0.0005569466133963697,-0.0035749331934108322,-0.001415996788349891,-0.0037060456270442727,-0.004204543090258063,-0.0019157479211447284,-0.0024831857161528026
2019-08-21,0.016418943528532282,0.0008530913315816301,0.013750872642968719,0.002023354651712635,0.0016813889859266181,0.009906130135414538,0.01995525185946656
2019-08-22,-0.009828194860741366,-0.008803016567720605,-0.009617177170476929,-0.009105494872653752,-0.008630451433202162,-0.010832123118075365,-0.011768542123673398
2019-08-23,-0.02702104811606032,-0.004259052285051017,-0.025957582518127256,-0.006891937232228146,-0.01012303538492247,-0.02450410211732047,-0.02343742188359277
2019-08-26,-0.018402027719266002,-0.011062117110708373,-0.018357781962457742,-0.0113394373648629,-0.014060485542718042,-0.01854158306158093,-0.012665485783324937
2019-08-27,0.008257588062398348,0.00831371975339003,0.00862329788103739,0.008314728017266317,0.010106326390193252,0.010934308289263119,0.008773203359950132
2019-08-28,0.009538682232121832,0.009245468711170969,0.009940906731417825,0.008993947815083109,0.009865382434993665,0.008926827668589484,0.009437065668818523
2019-08-29,0.028268564387706013,0.008109532194356875,0.02610050760444861,0.009741516623640112,0.010183842971200388,0.019544349270063995,0.02372853738517633
2019-08-30,0.008584685875540614,0.005019427095649785,0.00899546022525074,0.0073338466286592685,0.007382043348420697,0.00887425640927533,0.006078150491424905
2019-09-02,-0.0020910359590205875,-0.0009015331578518587,-0.002197477890554805,-0.0013320414633681802,-0.0015765854910559426,-0.002465730470983227,-0.005032876847777756
2019-09-03,-0.010388683141236185,-0.003620389237429081,-0.009989910136888155,-0.005057941682226469,-0.005260733248090356,-0.009426442373782451,-0.009391211019020962
2019-09-04,0.009712462223756485,0.00778052652139557,0.009926088923126906,0.007687538440274682,0.008451754893480597,0.008498982656043536,0.015248643171717813
2019-09-05,0.005538863019762006,-0.0036926439049438566,0.0047023039512216055,-0.002688970848309574,-0.0020049820625637205,0.0010071298760246233,0.010296340945247673
2019-09-06,1.4340974183395602e-05,-0.0074222920866289606,-0.0005968287031402458,-0.006758474951123248,-0.006061458555332649,-0.0034043889017069343,0.006768189509306355
2019-09-09,-0.0018254878765425065,-0.008200281527889902,-0.0020788442764102816,-0.008672576671377594,-0.008015017411424444,-0.01373406516055629,0.0023898576771748115
2019-09-10,0.004388664752076223,-0.0023565464635903932,0.003993626769961166,-0.00123302318181983,-0.0011908190709026627,0.0021180861255400327,-0.0014440643141663267
2019-09-11,0.011430628116477567,0.02033609015664536,0.012416685483514033,0.020685716407472972,0.019528203248644394,0.019205548104528476,0.00401816911250874
2019-09-12,0.007990055811934087,0.004635483209285714,0.007728046899159955,0.004784389566985412,0.003965169521534727,0.0037549865241311266,0.00894186338766123
2019-09-13,-0.009499527997958439,-0.0012730492420122692,-0.007960530594088099,-0.0009601405593690047,-0.0014206417365107363,-0.004180482648605176,-0.008335648791330974
2019-09-16,0.002268099644107106,-0.00010933361248085449,0.0024795690844626197,0.00017264328930842302,0.0005405219012366998,0.0013863607259010863,0.0017294518893538058
2019-09-17,0.012281612228499926,0.010036461393346087,0.011818628550744208,0.009117287918267004,0.01011139738230926,0.009541331768081507,0.00903742283950626
2019-09-18,0.0016570746701291255,0.0031993828826179798,0.0021332168058717784,0.0037329988422719947,0.003582968077942357,0.005329967623479678,-0.0008124874542377869
2019-09-19,0.0038065631165672487,0.015638441605498415,0.004648503465595728,0.014956841241871018,0.013650431583921145,0.011446173475414776,-0.0018463245704664066
2019-09-20,0.004581091919050671,-0.004217849159310664,0.004251624546058862,-0.0018071957522589853,-0.001551169691348959,0.003492204641587794,0.004581220828261623
2019-09-23,-0.0015498206413228775,0.002356961468561382,-0.0009428678211726702,0.001340168940369289,0.001861849387034599,-0.0005124142826959527,-0.001707738248566515
2019-09-24,-0.006386920895543811,-0.002046979439808546,-0.005699253853165212,-0.0022066083526608967,-0.002232524693512583,-0.002936398600273584,-0.00728224927846477
2019-09-25,0.0019523341233266306,-0.0008234995570860407,0.002159033763811112,-0.0004816407629804607,0.0002891413047919623,0.0004546290896143337,0.0058242519927607095
2019-09-26,0.0062551497932548964,0.0016761822179744443,0.005360062913310828,0.001512624980808663,0.0017920400359285812,0.004773715003222609,0.00802059704635294
2019-09-27,-0.0013286679680211768,0.0050421341867548704,-0.0008865382664023106,0.004535811752750658,0.003636733466834773,0.000984995931793833,-0.002288286064242917
2019-09-30,-0.0006569310475770952,-0.014264637725052012,-0.0015209902882072355,-0.012320089194684494,-0.011853870342625925,-0.006455490605527708,-0.0031690744018728623
2019-10-01,-0.004845084871636637,-0.009059171855329881,-0.005180823315786935,-0.008799914817246212,-0.008113533483761058,-0.006851523688919791,-0.006606520597641885
2019-10-02,-0.023700184997888916,-0.016874453396014004,-0.022547749000147752,-0.016531317778326733,-0.016227099789366078,-0.018133696626055292,-0.029042891603317522
2019-10-03,0.006012061262109821,-0.0030692880362777827,0.005065175036950133,-0.0014378561081572951,-0.0012400009951582173,0.0017436394335063735,0.0048005067751482056
2019-10-04,0.009649867280135392,0.004182903952366562,0.009640684186325563,0.005322382647786317,0.00621177277502629,0.00641118843866062,0.010195437172465516
2019-10-07,-0.01967403415701949,-0.011269302029412094,-0.018726989305399167,-0.01196780278235836,-0.011425238033681454,-0.01451296983305444,-0.019287964037405736
2019-10-08,-0.006939758610331618,-0.007666618876248547,-0.007032693157956463,-0.007816477064877222,-0.00723681064329057,-0.005252054750308379,-0.005886271663368858
2019-10-09,0.011648513598073998,0.0006315603370792068,0.010733794820048562,0.0020197970300072105,0.002242015767609948,0.0069930370750725425,0.01268240965783507
2019-10-10,0.00553759257859862,-0.01703546007382182,0.004327453179704693,-0.014867052468410387,-0.01303499674547096,-0.0035874688848902014,0.0056099319499451905
2019-10-11,0.019080996346343075,0.014322261645721068,0.018817411333380853,0.014344457893341699,0.0148873826468244,0.01579694007183713,0.019790408281524785
2019-10-14,0.004991692846171777,-0.003466152640756805,0.004399018320542269,-0.002947012888570482,-0.0020130208978701926,0.0008388626576207462,0.004526542876954975
2019-10-15,-0.0010036375996163287,-0.010098879914653644,-0.0017658157951599856,-0.010256738676623038,-0.00884347887494293,-0.005241653787890019,0.0018024582462465855
2019-10-16,0.006717654821886183,-0.004038908589282124,0.0060978354607751665,-0.0022004512113428178,-0.00136373241426319,0.006986816930972237,0.008929084122882625
2019-10-17,-0.0020957958162066462,-0.0024790905840045845,-0.0020978218437345173,-0.0025547626176061584,-0.002541025391197722,-0.0025385106324381135,-0.0038606376217713567
2019-10-18,-0.0024520822890630343,-0.0017776658592445526,-0.00228136650100464,-0.0015904049007958655,-0.0010160647290648954,8.926115017162265e-05,-0.0027329168888550193
2019-10-21,0.008900494718931475,0.005831658710917667,0.009196924547331446,0.00742692083448678,0.007031869913571829,0.008508534109084363,0.01234615054091992
2019-10-22,0.007312901618871957,-0.0036130218881051572,0.005876197557177117,-0.0037757462474570487,-0.0030426270751130677,0.0015559465072635488,0.0128180943577747
2019-10-23,0.00017550671414196,-0.000950942166140843,0.00029760943964095234,-0.0010154346315829415,-0.00012264388992385853,0.0030145640191274557,0.0015179594155390053
2019-10-24,-0.007163418702595308,0.0031991441397418397,-0.005799174365447192,0.003457107850223127,0.0030011648899596352,0.0034817921284371217,-0.005188573979022504
2019-10-25,0.00019380198309253138,-0.008728900790726597,-0.0007883973310005885,-0.008725165336082698,-0.007635955937098812,-0.0034937408430315104,0.00353317256463459
2019-10-28,0.005006488423049236,0.0025506437349478144,0.004593961095166301,0.0028490679602804964,0.0028975181932338087,0.004217237716462403,0.007665511717149132
2019-10-29,-0.002693656631646538,0.003060400572108779,-0.0018218929982447055,0.00401423825503047,0.003383560694396369,0.004785379204380806,-0.005832493737694899
2019-10-30,0.009255293438145051,-0.002757682688379175,0.008255088554145385,-0.0016751640513325318,-0.0004923822841246892,0.0047450747736759455,0.007921454870021272
2019-10-31,-0.004167108161761131,-0.001365979861255594,-0.003683762210470312,-0.00021290596875058517,-0.001001768830579391,-0.005887387239358231,-0.01095860084126632
2019-11-01,0.012434497199855028,0.0009677408752759439,0.011901476675816394,0.001124601276762688,0.003495263286032055,0.008901350976926426,0.00910277933221404
2019-11-04,0.009092455103201561,0.021730107021455218,0.010379959432142023,0.021171725349626247,0.021513560883045964,0.012661741029017654,0.003743206772893748
2019-11-05,-0.0004505171280910667,0.000928539578856742,-0.00022860019854742657,0.0007008301707996731,0.0005297781600436969,0.0025202561011165242,-0.0013812027513558922
2019-11-06,0.0030524722293754397,0.005934270059790197,0.003274033354677061,0.006073543132899983,0.005641465535447877,0.004711398750120268,-0.0010603867184257876
2019-11-07,0.011829040955442025,0.0034717041842847896,0.011134513253555755,0.0035889362874318848,0.004015514978921281,0.010178446398205022,0.011492024811696977
2019-11-08,-0.01081970064383374,-0.006507315030092869,-0.009947837432869377,-0.006309262247809028,-0.0053458823098356855,-0.007257693997764574,-0.017813307051404936
2019-11-11,0.006846618670426008,0.0005147937620840542,0.007075303570351842,0.002147098362611532,0.0035573700369298375,0.007230283015084342,0.005444629235614951
2019-11-12,-0.014650604529692,-0.003775202796257905,-0.013636138371274786,-0.0039651687815164096,-0.00460358502622709,-0.011344770773999462,-0.013214434228156935
2019-11-13,-0.003998798533480223,-0.002833127937112619,-0.003830207522282182,-0.0027851747724489447,-0.0025698366938553844,-0.0023021560238433774,-0.008156576298169238
2019-11-14,0.010394261024371784,0.0028024534648725275,0.009550036561546389,0.003375626475455854,0.0030252350514603445,0.007431838689936566,0.006070963234322102
2019-11-18,-0.0016264308283269688,0.004660836347830703,-0.0010749597884529157,0.003765840962849201,0.003936951089452856,-0.0004401943082516665,-0.0019707762042849852
2019-11-19,-0.002382146301889574,-0.00012646177436214442,-0.002189373229325072,-6.078102645835925e-05,-0.0004055386731234877,-0.00209203090733562,-0.0068549183333803665
2019-11-21,0.020266778789660586,0.006041735336862473,0.01889839194499185,0.006606841131462548,0.0069737897699723335,0.012501099304467302,0.017790528129674854
2019-11-22,0.0087910356874801,0.0014638012271365958,0.00812544384475015,0.0016765345961496554,0.0023088218446626835,0.00481584618175261,0.011116589300166568
2019-11-25,-0.0014100922458040216,0.007777314043517228,-0.0009572623494443238,0.006302051501520565,0.005985363813566832,0.0012457500341671423,-0.0024656828469437064
2019-11-26,-0.0050000160048954325,-0.004107673756706501,-0.004665015366067314,-0.003734927526361894,-0.003159456886668845,-0.0018892052565305224,-0.012589463587397653
2019-11-27,0.004199009252453306,-0.009569707496099065,0.0036508194702147825,-0.0073153785871216265,-0.006691763660343164,0.003230641781526213,0.006062077919651854
2019-11-28,0.00663327889815699,6.417412689703602e-05,0.006134720528762224,0.0009722551972711911,0.0010779339855359828,0.005038254965030244,0.0054034983473836284
2019-11-29,0.0009288414500003139,-0.0009687481755742511,0.0010384037777803298,2.861996654093357e-05,-1.8825696687661537e-05,0.0035359913042505137,-0.000526364391910561
2019-12-02,0.006347242879520833,0.0012423143051815888,0.0058085450805448946,0.0006492902896456697,0.0013422258595764337,-0.00030965650995778797,0.00765016215017611
2019-12-03,0.003393873975187611,0.0094707236244352,0.003974204014101597,0.009753484070900714,0.009419175400789192,0.005365385471063436,-0.0009627639577850511
2019-12-04,0.008731066519959791,0.005491827864132746,0.00835763563676722,0.005762951956088374,0.005977815568926646,0.007907701467082733,0.012344432615000622
2019-12-05,0.004105080123842643,0.001848451732035239,0.0042104719785589,0.0034964535964557564,0.0027518890156537283,0.004375454513543136,0.0029102184023717115
2019-12-06,0.00973911218456598,9.980675062891268e-05,0.008956984509925651,0.001181176844522989,0.001056101361606591,0.00630920117874989,0.004556055757444222
2019-12-09,-0.0028070823559059833,0.006266341326670019,-0.002618438469602786,0.0037965301925395392,0.003272323290346671,-0.001987356572199391,-0.0013408203300757648
2019-12-10,-0.0002556272531358528,-0.002456696897788945,-0.0005452691842919098,-0.002221376837936281,-0.003056333944115848,-0.002148279239157699,-0.002748317218883245
2019-12-11,0.009495966310199019,0.007572274228184916,0.00914677518937293,0.008021649004900277,0.006974170822736463,0.006804834471597313,0.0026384270637560547
2019-12-12,0.011054653792915965,0.00849894695863189,0.010473150528169403,0.008257308245975908,0.007699264167300544,0.008054879378355513,0.01113874770195733
2019-12-13,0.007733868296504986,0.005674588459303407,0.007554595927358147,0.006119463048875126,0.006142073269236422,0.007092469851395378,0.0032531194295899457
2019-12-16,0.00022629552404489147,0.008098572651947869,0.0006337885251020419,0.0064969492085673155,0.0062384711266558765,0.0027473126722497607,-0.005943232798827358
2019-12-17,0.0015556307951136632,-0.0005639014362206383,0.0017028991489235533,4.674189687983549e-05,0.0006829013189938071,0.003252112147191918,0.006434546364481264
2019-12-18,0.01116854023741122,0.012046833727619683,0.011196763738918898,0.012240802859745372,0.011791048187296245,0.010105259773902218,0.015086666193080855
2019-12-19,0.006235706609068565,0.013143111113207638,0.006403723393650708,0.011582823402204416,0.011313860453592355,0.008032561843234276,0.007138170843721259
2019-12-20,0.0027343479509933117,0.0012700579580548117,0.0034794356565263744,0.0025861686963648905,0.00453416555866023,0.005206540184687496,-8.685757962667573e-05
2019-12-23,0.009711095915788845,0.013350640059860626,0.009589777006656381,0.013420231582300313,0.01127487444150704,0.010079942593040995,0.006445392239469827
2019-12-26,0.01504999736496028,0.012061279704521024,0.014986747565641903,0.012418515065786439,0.01281836748205524,0.013807128048353337,0.01156538325436074
2019-12-27,-0.0033500978516381266,0.0020688296155117786,-0.003292055891492029,0.0016660135862562628,-0.0003018482315394996,-0.0030133839447673604,-0.0057080450159125995
2019-12-30,-0.0035413003731029763,-0.00021397779800688178,-0.0031848669471663668,-3.590538731661929e-05,-0.0002331710018915016,-0.0018126166722861824,-0.0048912763656958624
2020-01-02,0.021519103638569053,-0.002484458969242628,0.020509408852262493,0.0011076179910567974,0.0031945474037056256,0.01017550825260129,0.022498361560484348
2020-01-03,0.00011608029351041949,0.0075990852401352435,0.0010159253343416676,0.0078095035614700655,0.008348923841506784,0.008490097684523737,-0.007303517664223769
2020-01-06,-0.003465474240479732,-0.0017785603388020294,-0.0032095855197944007,-0.0007345681878467636,-0.0017243622609690804,0.0017803231334514009,-0.007042911636521154
2020-01-07,0.0004809810984757084,-0.009411505251316944,6.248027444586042e-05,-0.008169374203216354,-0.0071587839294035205,-0.0036767517745854767,-0.0018480809048752045
2020-01-08,-0.0021647418131276156,-0.001901021464586028,-0.0017263365013684077,-0.0009736662526505138,-0.0009655071328829169,-0.0004227194344259154,-0.0035572851485488055
2020-01-09,-0.0002973379424658712,0.00726367991990059,0.0004058404542771251,0.006983487650539117,0.00710433142693089,0.006570573129703241,-0.0025807117603035
2020-01-10,0.0003604709852650545,0.006453173395456679,0.0006685342167453799,0.005713097796255156,0.005153006535662685,0.004358682805509133,-0.0038293358172268865
2020-01-13,0.01864564883091165,0.007743081913456368,0.01787136693253367,0.008346401890135456,0.009177497266024808,0.008287886979992337,0.015774482048085403
2020-01-14,0.004534684972894007,5.554475892752123e-05,0.004389192164471862,0.0010809595529608807,0.0013167565672770954,0.0035736361776807428,0.002616663115277973
2020-01-15,-0.008029331373957074,0.0006954407816910885,-0.0071234337411274955,0.0007996359819599278,0.0006040822877631698,-0.0020847267968923298,-0.010354325353645222
2020-01-16,0.0045712950340373445,0.008171956352360586,0.0052607829775207305,0.009344455744847801,0.009901056300305034,0.008885292644630543,0.0024911093167487852
2020-01-17,0.011320973130757053,0.0031234236661959883,0.010686471858600182,0.003698876193545179,0.004187797717894999,0.009405344732436515,0.015200850013709966
2020-01-20,0.007505833015735701,0.002833333472478829,0.007000315084447581,0.002548447513264639,0.002609688531039899,0.003412631473433397,0.0032411080538159442
2020-01-21,-0.007912263702421754,0.003972070534474061,-0.006503439694928084,0.004199414079967198,0.004346655011996447,0.0035652732762774296,-0.01544648415809935
2020-01-22,0.013341069614075258,-0.0003027536361417044,0.01244868260550279,-0.00011692684065851345,0.0014870011819470674,0.00537168016185172,0.011664074650077794
2020-01-23,0.009911941198805369,-0.007931573880739841,0.008513498087342336,-0.007085506515361635,-0.006268655985813143,0.0027177531517307467,0.00960377055688344
2020-01-24,-0.009753870584195025,-0.009091426589929024,-0.009534515385564405,-0.008060711946492017,-0.008693127136615285,-0.006697030627352981,-0.009637909109162734
2020-01-27,-0.029493443688486044,-0.009717721596889935,-0.027869229864679636,-0.010632096710135642,-0.010972813172298954,-0.017181060653088318,-0.03289518145570047
2020-01-28,0.014587309948321747,0.006640065512198185,0.014167031886047543,0.007288555884716179,0.00835815449734805,0.01239091171843738,0.01744379029017673
2020-01-29,-0.006972067179599226,0.0005819192386282768,-0.006723258790951741,-0.0008279530991518194,-0.0014466257494402143,-0.004543183747725475,-0.009392250963693005
2020-01-30,-0.003308965362731899,-0.007259782545888799,-0.0038314978916761688,-0.007355917120035256,-0.007424511158341669,-0.008064214703406462,0.001239329202235906
2020-01-31,-0.010724895066803327,-0.002419562841197348,-0.00991149027966376,-0.002280973255838528,-0.002830578866840937,-0.006774837371037045,-0.015294993421508196
2020-02-03,0.012651492272890974,-0.0005272188010204014,0.012278607658786085,0.0025685566268707025,0.003445358860624435,0.014959032811767723,0.007630031381580693
2020-02-04,0.008058918385898312,0.006893622516129467,0.007287036760791307,0.0044173310983590544,0.005686806176416951,0.0030004440050577716,0.00809568259340998
2020-02-05,0.006182947151822524,-0.003986761570638494,0.005323965752779908,-0.00310514757560956,-0.003435791263409581,0.004544952763384069,0.004075910589579124
2020-02-06,-0.010940779553582325,-0.00017526325219167156,-0.010148674247739757,-0.0013867446018229852,-0.001099275843897892,-0.008980694050669319,-0.00722239459440821
2020-02-07,-0.017112543974910285,-0.006060247163676792,-0.016357466428570798,-0.007096566248320055,-0.0075275133104099785,-0.014199161576595239,-0.012327458980814332
2020-02-10,-0.017748670351374705,-0.016411979649743596,-0.017610152921931802,-0.015736878863647722,-0.01692589357229375,-0.015916953586970966,-0.010547596027072115
2020-02-11,0.029901991449750916,0.018352969624098842,0.02906994614146402,0.019756561680081556,0.019485774644936667,0.02696937213412308,0.024882295460602277
2020-02-12,0.01440320416158325,0.018404909982604425,0.014587811708749891,0.01813178617704257,0.017880495021958324,0.015548879751036615,0.01129399935859099
2020-02-13,-0.007990127537366679,-0.023216574451471756,-0.00934276047246978,-0.022563504042888753,-0.022534251318716128,-0.01362269641857591,-0.008673740507739502
2020-02-14,-0.00922313909956768,0.00039742078741671327,-0.008159360994965415,-0.0005222111143625383,0.0005933050543267847,-0.00734623110689895,-0.01107537479898324
2020-02-17,0.009594442345384575,0.012861805560107796,0.009938473685763415,0.012956083170174033,0.013557270568635574,0.01169480714425049,0.008113235589827017
2020-02-18,-0.004923427888935672,-0.002720026125191845,-0.005140907774447111,-0.003842578689640988,-0.004232985972084617,-0.005368858895282109,-0.0028792201822928076
2020-02-19,0.01180903515671525,0.002756556370155123,0.011768140025885665,0.005901789171285536,0.005663361732499091,0.011623816521389359,0.013402680536107159
2020-02-20,-0.015325724366121927,-0.0007559438594795799,-0.014677884050933464,-0.0038273453891271366,-0.0037649991903671333,-0.00954360598654428,-0.016581129095933678
2020-02-21,-0.0026045999927981622,-0.0015965680784680632,-0.0016019516921268917,0.00016633676726642742,0.001561677773586461,0.0026501122611550625,-0.007897998010228169
2020-02-26,-0.06488765107189373,-0.0315520739395823,-0.062175610514959616,-0.034822120048754825,-0.035036957882272644,-0.05350668074549555,-0.07004688558334282
