Date,Index
2018-07-11,-0.006184713205631742
2018-07-12,0.01958359655371722
2018-07-13,0.009728960134992581
2018-07-16,0.0007702953233934551
2018-07-17,0.019268652238007666
2018-07-18,-0.009816971713810352
2018-07-19,0.0016028333958093555
2018-07-20,0.01398944339050412
2018-07-23,-0.007318221735754915
2018-07-24,0.01485973639673821
2018-07-25,0.013429347482786902
2018-07-26,-0.010134882445336446
2018-07-27,0.005805679743089209
2018-07-30,0.005133598777953052
2018-07-31,-0.013154616572823796
2018-08-01,0.0010350921484474362
2018-08-02,0.004224357519356348
2018-08-03,0.022577445157401677
2018-08-06,-0.0047154172039050035
2018-08-07,-0.008685889131534452
2018-08-08,-0.014872988412759636
2018-08-09,-0.004851425106124907
2018-08-10,-0.02861568149502336
2018-08-13,0.012834252555087966
2018-08-14,0.014271704346030756
2018-08-15,-0.01938881962291039
2018-08-16,-0.003360232491761539
2018-08-17,-0.010283914135825745
2018-08-20,0.003932709887016772
2018-08-21,-0.015040352164343407
2018-08-22,0.022905027932960786
2018-08-23,-0.016488517853891937
2018-08-24,0.008303144088637415
2018-08-27,0.02187196769033073
2018-08-28,-0.005864237135891237
2018-08-29,0.011823473984484911
2018-08-30,-0.02532243044304683
2018-08-31,0.0035861996754096293
2018-09-03,-0.006325151934061912
2018-09-04,-0.019437481133437462
2018-09-05,0.005086197665703063
2018-09-06,0.017631705108400286
2018-09-10,0.00026172529313228665
2018-09-11,-0.023274373331937825
2018-09-12,0.006268668711574277
2018-09-13,-0.005830282861896796
2018-09-14,0.009934794542557635
2018-09-17,0.018030200585981593
2018-09-18,0.019859615309484324
2018-09-19,-0.00185152080087847
2018-09-20,-0.0006780181401834229
2018-09-21,0.01700035844129233
2018-09-24,-0.01837772519007097
2018-09-25,0.008283750512925625
2018-09-26,0.0003306625969732302
2018-09-27,0.01708706265256299
2018-09-28,-0.008225000000000038
2018-10-01,-0.00904943157470195
2018-10-02,0.03800366300366309
2018-10-03,0.020352399156986722
2018-10-04,-0.0038427821742942347
2018-10-05,-0.007606717056646506
2018-10-08,0.0456985981876048
2018-10-09,4.6466242275000624e-05
2018-10-10,-0.02798299414552552
2018-10-11,-0.009058425650402158
2018-10-15,0.005294195680225711
2018-10-16,0.028286948176583504
2018-10-17,0.0005366434121187869
2018-10-18,-0.022352035819224847
2018-10-19,0.004448578959294958
2018-10-22,0.016350035620992687
2018-10-23,-0.003469747771534082
2018-10-24,-0.02621336459554513
2018-10-25,0.012279687951459062
2018-10-26,0.01945673374244805
2018-10-29,-0.02243350443303782
2018-10-30,0.03686289485303762
2018-10-31,0.006192021729622743
2018-11-01,0.011381314055636915
2018-11-05,0.013334238116242014
2018-11-06,-0.010368535011942237
2018-11-07,-0.010770393260327693
2018-11-08,-0.023873041931732675
2018-11-09,0.00024526979677652605
2018-11-12,-0.0013544914235004146
2018-11-13,-0.0071441099093831895
2018-11-14,0.012471441693949092
2018-11-16,0.029567422330266435
2018-11-19,-0.006936677399310809
2018-11-21,-0.007189906826998604
2018-11-22,0.002383435125875133
2018-11-23,-0.014255175646169849
2018-11-26,-0.007920677258494768
2018-11-27,0.02740014261166368
2018-11-28,0.015473711756607722
2018-11-29,0.0051427995204536
2018-11-30,-0.0022962880392375373
2018-12-03,0.0035305684662136905
2018-12-04,-0.013315519928746355
2018-12-05,0.00469398808449184
2018-12-06,-0.0021787960467205547
2018-12-07,-0.008227719874839612
2018-12-10,-0.02496737218407763
2018-12-11,0.005877902578129479
2018-12-12,0.006445267299236335
2018-12-13,0.009899168745760356
2018-12-14,-0.004417222614358285
2018-12-17,-0.012006861063464824
2018-12-18,0.0024305555555554914
2018-12-19,-0.010807066158642242
2018-12-20,-0.0047272217942433414
2018-12-21,0.005019409163939947
2018-12-26,-0.006546320174568576
2018-12-27,0.003805675624882543
2018-12-28,0.028399251111631107
2019-01-02,0.035557022085177525
2019-01-03,0.006065134268008698
2019-01-04,0.0030252064130007472
2019-01-07,-0.0015461504121253578
2019-01-08,0.003631446362555746
2019-01-09,0.017178807371349025
2019-01-10,0.0020616794675953898
2019-01-11,-0.0015777242393876234
2019-01-14,0.008712549915650625
2019-01-15,-0.0044244977454114265
2019-01-16,0.003582971846559424
2019-01-17,0.010149057663174199
2019-01-18,0.007823724974043378
2019-01-21,-0.0009053352341904519
2019-01-22,-0.009446932611186343
2019-01-23,0.015299201917920557
2019-01-24,0.011588889579320139
2019-01-28,-0.022861062481443928
2019-01-29,0.0020430828548678726
2019-01-30,0.014188772362738966
2019-01-31,0.00410326199018507
2019-02-01,0.00479495656816642
2019-02-04,0.007439122837493928
2019-02-05,-0.0028197871973546507
2019-02-06,-0.03738137136230946
2019-02-07,-0.002430364766050963
2019-02-08,0.009925216617587829
2019-02-11,-0.009754255687360325
2019-02-12,0.018588541832162964
2019-02-13,-0.0033899010065718826
2019-02-14,0.022672732205087476
2019-02-15,-0.004989032290975914
2019-02-18,-0.010417734757910746
2019-02-19,0.011905502020516101
2019-02-20,-0.011407038777788037
2019-02-21,0.0040084934486508406
2019-02-22,0.009841951058473963
2019-02-25,-0.006599513720041639
2019-02-26,0.0037330316742081315
2019-02-27,-0.0030326936672028237
2019-02-28,-0.017706845345144773
2019-03-01,-0.01025276196853031
2019-03-06,-0.0040907361210942295
2019-03-07,0.0013054968848509318
2019-03-08,0.010864956540173942
2019-03-11,0.0279138048550307
2019-03-12,-0.002030052944596905
2019-03-13,0.010998896021588989
2019-03-14,-0.0030231335436382567
2019-03-15,0.005395263931849303
2019-03-18,0.00864460292322744
2019-03-19,-0.004060243614616876
2019-03-20,-0.015534000080331012
2019-03-21,-0.013382156444752713
2019-03-22,-0.03095245479638986
2019-03-25,-0.0007787912732704072
2019-03-26,0.017563152612585675
2019-03-27,-0.03571615935870398
2019-03-28,0.027050259512747088
2019-03-29,0.010869910688745543
2019-04-01,0.006697060210658634
2019-04-02,-0.006944010660670075
2019-04-03,-0.009393313554257876
2019-04-04,0.01928225968610775
2019-04-05,0.008254337420701363
2019-04-08,0.002687729126333638
2019-04-09,-0.01106101531288195
2019-04-10,-0.0035205416857059246
2019-04-11,-0.012485279251300163
2019-04-12,-0.019840641654793933
2019-04-15,0.0022395693135934813
2019-04-16,0.013428875304835497
2019-04-17,-0.011109579892508492
2019-04-18,0.013860749316610299
2019-04-22,0.00010573283427439684
2019-04-23,0.014113841079206768
2019-04-24,-0.009153174942401754
2019-04-25,0.015855647324951372
2019-04-26,-0.0032728477918634313
2019-04-29,-0.000498773847624645
2019-04-30,0.0017153906932256824
2019-05-02,-0.008562265835002525
2019-05-03,0.0050247047985931825
2019-05-06,-0.010405382884759562
2019-05-07,-0.006525697565493815
2019-05-08,0.01279810147368865
2019-05-09,-0.008253397073129887
2019-05-10,-0.005801198211121461
2019-05-13,-0.026851832205223913
2019-05-14,0.003979199145289769
2019-05-15,-0.005092733353602941
2019-05-16,-0.017451949837922753
2019-05-17,-0.0003443526170798794
2019-05-20,0.021701687909059686
2019-05-21,0.02761403432449483
2019-05-22,-0.001312377626078165
2019-05-23,-0.004779516961456509
2019-05-24,-0.0030028750931743176
2019-05-27,0.01320117913444685
2019-05-28,0.016117810760667872
2019-05-29,0.0018051103295881887
2019-05-30,0.009216398976876095
2019-05-31,-0.004381419497829775
2019-06-03,-0.00010306090899725451
2019-06-04,0.0037105751391466324
2019-06-05,-0.014181556787841498
2019-06-06,0.012562630860738055
2019-06-07,0.006337122575999166
2019-06-10,-0.0036188548471187687
2019-06-11,0.015318005068382101
2019-06-12,-0.006457154405820509
2019-06-13,0.004607357532978806
2019-06-14,-0.007431105351610734
2019-06-17,-0.004253365973072243
2019-06-18,0.01824365159849628
2019-06-19,0.009043901653857045
2019-06-21,0.017048343519137088
2019-06-24,0.0004803309382137577
2019-06-25,-0.01929219494033041
2019-06-26,0.005954462350014511
2019-06-27,0.0003476050015394083
2019-06-28,0.00241253325920332
2019-07-01,0.0036942763477174623
2019-07-02,-0.007252812314979318
2019-07-03,0.014293524178718764
2019-07-04,0.015611065923189171
2019-07-05,0.004371067968659492
2019-07-08,0.004236758927456341
2019-07-10,0.012312254855065596
2019-07-11,-0.006341136112344881
2019-07-12,-0.011793125748958633
2019-07-15,-0.0009912805805246672
2019-07-16,-0.0002697417223008758
2019-07-17,0.000780534810888911
2019-07-18,0.008290325065475335
2019-07-19,-0.012080178003571529
2019-07-22,0.004804160383559575
2019-07-23,-0.002356925030543855
2019-07-24,0.004011417110236781
2019-07-25,-0.014070303495966163
2019-07-26,0.0015975841410549307
2019-07-29,0.006457950378821131
2019-07-30,-0.005314882637727947
2019-07-31,-0.01089057930887083
2019-08-01,0.0030841158213177344
2019-08-02,0.00536592052954199
2019-08-05,-0.025089117011122597
2019-08-06,0.020639773022437913
2019-08-07,0.006049097529462477
2019-08-08,0.012969196941098549
2019-08-09,-0.0011429669115881058
2019-08-12,-0.02001038501480823
2019-08-13,0.013579944071039574
2019-08-14,-0.029438813541273423
2019-08-15,-0.01197909393764085
2019-08-16,0.007561303088120974
2019-08-19,-0.003376550507985465
2019-08-20,-0.0024831857161528026
2019-08-21,0.01995525185946656
2019-08-22,-0.011768542123673398
2019-08-23,-0.02343742188359277
2019-08-26,-0.012665485783324937
2019-08-27,0.008773203359950132
2019-08-28,0.009437065668818523
2019-08-29,0.02372853738517633
2019-08-30,0.006078150491424905
2019-09-02,-0.005032876847777756
2019-09-03,-0.009391211019020962
2019-09-04,0.015248643171717813
2019-09-05,0.010296340945247673
2019-09-06,0.006768189509306355
2019-09-09,0.0023898576771748115
2019-09-10,-0.0014440643141663267
2019-09-11,0.00401816911250874
2019-09-12,0.00894186338766123
2019-09-13,-0.008335648791330974
2019-09-16,0.0017294518893538058
2019-09-17,0.00903742283950626
2019-09-18,-0.0008124874542377869
2019-09-19,-0.0018463245704664066
2019-09-20,0.004581220828261623
2019-09-23,-0.001707738248566515
2019-09-24,-0.00728224927846477
2019-09-25,0.0058242519927607095
2019-09-26,0.00802059704635294
2019-09-27,-0.002288286064242917
2019-09-30,-0.0031690744018728623
2019-10-01,-0.006606520597641885
2019-10-02,-0.029042891603317522
2019-10-03,0.0048005067751482056
2019-10-04,0.010195437172465516
2019-10-07,-0.019287964037405736
2019-10-08,-0.005886271663368858
2019-10-09,0.01268240965783507
2019-10-10,0.0056099319499451905
2019-10-11,0.019790408281524785
2019-10-14,0.004526542876954975
2019-10-15,0.0018024582462465855
2019-10-16,0.008929084122882625
2019-10-17,-0.0038606376217713567
2019-10-18,-0.0027329168888550193
2019-10-21,0.01234615054091992
2019-10-22,0.0128180943577747
2019-10-23,0.0015179594155390053
2019-10-24,-0.005188573979022504
2019-10-25,0.00353317256463459
2019-10-28,0.007665511717149132
2019-10-29,-0.005832493737694899
2019-10-30,0.007921454870021272
2019-10-31,-0.01095860084126632
2019-11-01,0.00910277933221404
2019-11-04,0.003743206772893748
2019-11-05,-0.0013812027513558922
2019-11-06,-0.0010603867184257876
2019-11-07,0.011492024811696977
2019-11-08,-0.017813307051404936
2019-11-11,0.005444629235614951
2019-11-12,-0.013214434228156935
2019-11-13,-0.008156576298169238
2019-11-14,0.006070963234322102
2019-11-18,-0.0019707762042849852
2019-11-19,-0.0068549183333803665
2019-11-21,0.017790528129674854
2019-11-22,0.011116589300166568
2019-11-25,-0.0024656828469437064
2019-11-26,-0.012589463587397653
2019-11-27,0.006062077919651854
2019-11-28,0.0054034983473836284
2019-11-29,-0.000526364391910561
2019-12-02,0.00765016215017611
2019-12-03,-0.0009627639577850511
2019-12-04,0.012344432615000622
2019-12-05,0.0029102184023717115
2019-12-06,0.004556055757444222
2019-12-09,-0.0013408203300757648
2019-12-10,-0.002748317218883245
2019-12-11,0.0026384270637560547
2019-12-12,0.01113874770195733
2019-12-13,0.0032531194295899457
2019-12-16,-0.005943232798827358
2019-12-17,0.006434546364481264
2019-12-18,0.015086666193080855
2019-12-19,0.007138170843721259
2019-12-20,-8.685757962667573e-05
2019-12-23,0.006445392239469827
2019-12-26,0.01156538325436074
2019-12-27,-0.0057080450159125995
2019-12-30,-0.0048912763656958624
2020-01-02,0.022498361560484348
2020-01-03,-0.007303517664223769
2020-01-06,-0.007042911636521154
2020-01-07,-0.0018480809048752045
2020-01-08,-0.0035572851485488055
2020-01-09,-0.0025807117603035
2020-01-10,-0.0038293358172268865
2020-01-13,0.015774482048085403
2020-01-14,0.002616663115277973
2020-01-15,-0.010354325353645222
2020-01-16,0.0024911093167487852
2020-01-17,0.015200850013709966
2020-01-20,0.0032411080538159442
2020-01-21,-0.01544648415809935
2020-01-22,0.011664074650077794
2020-01-23,0.00960377055688344
2020-01-24,-0.009637909109162734
2020-01-27,-0.03289518145570047
2020-01-28,0.01744379029017673
2020-01-29,-0.009392250963693005
2020-01-30,0.001239329202235906
2020-01-31,-0.015294993421508196
2020-02-03,0.007630031381580693
2020-02-04,0.00809568259340998
2020-02-05,0.004075910589579124
2020-02-06,-0.00722239459440821
2020-02-07,-0.012327458980814332
2020-02-10,-0.010547596027072115
2020-02-11,0.024882295460602277
2020-02-12,0.01129399935859099
2020-02-13,-0.008673740507739502
2020-02-14,-0.01107537479898324
2020-02-17,0.008113235589827017
2020-02-18,-0.0028792201822928076
2020-02-19,0.013402680536107159
2020-02-20,-0.016581129095933678
2020-02-21,-0.007897998010228169
2020-02-26,-0.07004688558334282
2020-02-27,-0.025861253523524863
2020-02-28,0.011535772547191847
2020-03-02,0.023547594363168667
2020-03-03,-0.010203985932004667
2020-03-04,0.01598491524299539
2020-03-05,-0.04654741475789004
2020-03-06,-0.04143476176968297
2020-03-09,-0.12173842056389483
2020-03-10,0.07142110216459274
2020-03-11,-0.0763766890060078
2020-03-12,-0.147796785290768
2020-03-13,0.13908215422344083
2020-03-16,-0.1392147850697888
2020-03-17,0.048462792266187105
2020-03-18,-0.10348848117721166
2020-03-19,0.02148142611555426
2020-03-20,-0.01848328747878003
2020-03-23,-0.052170153125885244
2020-03-24,0.09688532326569144
2020-03-25,0.07496163719542803
2020-03-26,0.036741555045626706
2020-03-27,-0.055089435079140436
2020-03-30,0.016492121641313418
2020-03-31,-0.02170418006430863
2020-04-01,-0.0281155847712955
2020-04-02,0.01812109853875743
2020-04-03,-0.03757629440992072
2020-04-06,0.06521614081509397
2020-04-07,0.030847947295235878
2020-04-08,0.029689096099950296
2020-04-09,-0.011993640699523023
2020-04-13,0.014855436265801547
2020-04-14,0.013724694302095442
2020-04-15,-0.013601441477514409
2020-04-16,-0.012926386827517122
2020-04-17,0.015139053102349198
2020-04-20,-0.00021521711609062688
2020-04-22,0.02170362022463368
2020-04-23,-0.012567080198792824
2020-04-24,-0.05449775959233372
2020-04-27,0.038602965578579784
2020-04-28,0.03927708687483222
2020-04-29,0.022862554112554223
2020-04-30,-0.03204241863149415
2020-05-04,-0.02024693811641365
2020-05-05,0.007543485977990816
2020-05-06,-0.005121365026235947
2020-05-07,-0.01195234240615195
2020-05-08,0.02744530779963905
2020-05-11,-0.014925931001831483
2020-05-12,-0.01508885094542467
2020-05-13,-0.0012841586192726684
2020-05-14,0.015931183459342746
2020-05-15,-0.018402500917593767
2020-05-18,0.04689454207872923
2020-05-19,-0.005566913811365426
2020-05-20,0.007146218820440309
2020-05-21,0.021003701471980607
2020-05-22,-0.010285810639912296
2020-05-25,0.04247137137502577
2020-05-26,-0.002264688371875878
2020-05-27,0.028981268062104437
2020-05-28,-0.011336501944374966
2020-05-29,0.005221451655568199
2020-06-01,0.013924007185108112
2020-06-02,0.027375310313698886
2020-06-03,0.021483645629681636
2020-06-04,0.008892281886411002
2020-06-05,0.008611410118406937
2020-06-08,0.0317846085569069
2020-06-09,-0.009196579445952202
2020-06-10,-0.021302986139105085
2020-06-12,-0.019971273472319084
2020-06-15,-0.004515329489735431
2020-06-16,0.012503247596778344
2020-06-17,0.02155435096385161
2020-06-18,0.006049378839733333
2020-06-19,0.004650195058517603
2020-06-22,-0.012798740835853084
2020-06-23,0.006702609717210706
2020-06-24,-0.0166501693149258
2020-06-25,0.017016857920891804
2020-06-26,-0.02238938145296565
2020-06-29,0.020259181107061375
2020-06-30,-0.007092494907818492
2020-07-01,0.012066571284295557
2020-07-02,0.0003326299595647342
2020-07-03,0.0055073517950849915
2020-07-06,0.022446132382576423
2020-07-07,-0.011886351920919358
2020-07-08,0.02055011712236987
2020-07-09,-0.006114062343389848
2020-07-10,0.008793868495361012
2020-07-13,-0.013345729366602721
2020-07-14,0.017660111249582
2020-07-15,0.013450816407805766
2020-07-16,-0.012162175437907097
2020-07-17,0.02322158463695767
2020-07-20,0.01494829328979086
2020-07-21,-0.0011108344665121672
2020-07-22,-0.0001917361710286336
2020-07-23,-0.01914852814267909
2020-07-24,0.000870049759025493
2020-07-27,0.020462581313121397
2020-07-28,-0.0035223063449371095
2020-07-29,0.014369554985639965
2020-07-30,-0.005643672174612924
2020-07-31,-0.019969716881410138
2020-08-03,-0.0007967972636815368
2020-08-04,-0.0156958086161626
2020-08-05,0.015669459374012096
2020-08-06,0.012879126865236179
2020-08-07,-0.012965061560033075
2020-08-10,0.006499571884486688
2020-08-11,-0.012277174123197065
2020-08-12,-0.0005480846399279482
2020-08-13,-0.01622632640670596
2020-08-14,0.008879067498830384
2020-08-17,-0.017345317849496333
2020-08-18,0.024800441789246452
2020-08-19,-0.011864987997844523
2020-08-20,0.006088008408194012
2020-08-21,0.0005223321638347933
2020-08-24,0.007653588912638787
2020-08-25,-0.0017595651918903554
2020-08-26,-0.014600755988170566
2020-08-27,-2.9813072038309407e-05
2020-08-28,0.015095802194307506
2020-08-31,-0.0271580039748196
2020-09-01,0.028167738429490052
2020-09-02,-0.002515464724767047
2020-09-03,-0.01167685529530671
2020-09-04,0.005172704798403593
2020-09-08,-0.011773769779340637
2020-09-09,0.012413793103448256
2020-09-10,-0.024256604667693416
2020-09-11,-0.004775636161278851
2020-09-14,0.019438203389485986
2020-09-15,0.00022936923460492586
2020-09-16,-0.00620151947197356
2020-09-17,0.0042337172438702275
2020-09-18,-0.01806229894703193
2020-09-21,-0.013215993488655986
2020-09-22,0.003124001195987214
2020-09-23,-0.016023598577507348
2020-09-24,0.013338904266986917
2020-09-25,-0.0001340040407372678
2020-09-28,-0.024051794348395328
2020-09-29,-0.011471911774026622
2020-09-30,0.010931823039110888
2020-10-01,0.00925974863376422
2020-10-02,-0.015322741126320927
2020-10-05,0.02204943839346485
2020-10-06,-0.004932926765810808
2020-10-07,-0.0009308162945144138
2020-10-08,0.025061239871867258
2020-10-09,-0.004462826797385633
2020-10-13,0.010463362842752177
2020-10-14,0.008436291280468522
2020-10-15,-0.0028187730283689705
2020-10-16,-0.007521150079754513
2020-10-19,0.0035500310246263656
2020-10-20,0.019075999918911846
2020-10-21,0.00011935548040575839
2020-10-22,0.013585010740711168
2020-10-23,-0.0064561706469906666
2020-10-26,-0.0023997629863716785
2020-10-27,-0.013967945989288966
2020-10-28,-0.04253759813665847
2020-10-29,0.012719017710157487
2020-10-30,-0.02723074693006977
2020-11-03,0.017402503405994585
2020-11-04,0.023266762216619385
2020-11-05,0.03029311631616083
2020-11-06,0.00024807986186914377
2020-11-09,0.03089316362265504
2020-11-10,0.013838499514016611
2020-11-11,-0.00777401258649657
2020-11-12,-0.022548119236214803
2020-11-13,0.02287252263273798
2020-11-16,0.018351959583588595
2020-11-17,0.007507281781452546
2020-11-18,-0.0069570731798300756
2020-11-19,0.00031929979433331646
2020-11-23,0.008092604936301262
2020-11-24,0.022415928626640325
2020-11-25,0.003160694441914247
2020-11-26,0.0008535134791569643
2020-11-27,0.0031571212134957616
2020-11-30,-0.015256613158489696
2020-12-01,0.022472632429652473
2020-12-02,0.00430233080343112
2020-12-03,0.009882483409948684
2020-12-04,0.006757055942755441
2020-12-07,-0.0005013986383068936
2020-12-08,-0.00047524752475247567
2020-12-09,-0.007475499907546812
2020-12-10,0.02013803871471409
2020-12-11,0.002878461110338071
2020-12-14,-0.0030176114044899727
2020-12-15,0.010184822787562497
2020-12-16,0.01550634546174634
2020-12-17,0.0017804607154061625
2020-12-18,-0.004045464932251108
2020-12-21,-0.01413166325342674
2020-12-22,0.002861674251827262
2020-12-23,0.01296971155499027
2020-12-28,0.010130921370813839
2020-12-29,0.0035614988534324876
2020-12-30,-0.0014145218664992631
2021-01-04,-0.006269592476489061
2021-01-05,0.005609068978896348
2021-01-06,0.005267440007381108
2021-01-07,0.017563474647687594
2021-01-08,0.025591196825084372
2021-01-11,-0.01814882032667875
2021-01-12,0.009698144242592077
2021-01-13,-0.015790577267375316
2021-01-14,0.011807604064241195
2021-01-15,-0.024125169054348472
2021-01-18,0.006140976913246332
2021-01-19,-0.004693093152537853
2021-01-20,-0.007996817846577131
2021-01-21,-0.010567380626190448
2021-01-22,-0.01073090009540456
2021-01-26,-0.00604239920800187
2021-01-27,-0.004997252369831062
2021-01-28,0.02961633385685447
2021-01-29,-0.027716780930988838
2021-02-01,0.011706190143698114
2021-02-02,0.007404251693434949
2021-02-03,0.012610585787506068
2021-02-04,-0.003875548131133888
2021-02-05,0.005567620596842238
2021-02-08,-0.0034104648738795262
2021-02-09,-0.0007279360085679087
2021-02-10,-0.008364802518651238
2021-02-11,0.006797264206704456
2021-02-12,-0.0009980291021931542
2021-02-17,0.01070385170757926
2021-02-18,-0.01039114219501458
2021-02-19,-0.003290246768507643
2021-02-22,-0.05120086233031296
2021-02-23,0.022712748961550844
2021-02-24,0.003827227993439042
2021-02-25,-0.02949821904070271
2021-02-26,-0.019785133979475455
2021-03-01,0.002726405234698026
2021-03-02,0.010921285176961115
2021-03-03,-0.0031916801147570117
2021-03-04,0.01354511440495032
2021-03-05,0.022291241458869404
2021-03-08,-0.03984305828023815
2021-03-09,0.006500198893429232
2021-03-10,0.01297931393771723
2021-03-11,0.019578633751862196
2021-03-12,-0.007166214429833673
2021-03-15,0.006052908199018825
2021-03-16,-0.007244168531401529
2021-03-17,0.022189284242100094
2021-03-18,-0.014706260885979261
2021-03-19,0.012078199155309832
2021-03-22,-0.010695049130113099
2021-03-23,-0.014933161707790132
2021-03-24,-0.010577245678162095
2021-03-25,0.01504497430039975
2021-03-26,0.009063736263736244
2021-03-29,0.005558411235308869
2021-03-30,0.012398305305019175
2021-03-31,-0.001848523748395392
2021-04-01,-0.011840458185434777
2021-04-05,0.019652416856827948
2021-04-06,-0.00016167736006400535
2021-04-07,0.0010638388411816635
2021-04-08,0.005857648099027335
2021-04-09,-0.005434736673062157
2021-04-12,0.009705107504036636
2021-04-13,0.004082079251254145
2021-04-14,0.008365675582789223
2021-04-15,0.003375036368926443
2021-04-16,0.0034216783622340596
2021-04-19,-0.001486203081394355
2021-04-20,-0.007210544594572266
2021-04-22,-0.005755359730805765
2021-04-23,0.009709225858876902
2021-04-26,0.0005392848253547022
2021-04-27,-0.0100087068286413
2021-04-28,0.01394612523871741
2021-04-29,-0.00815345344601126
2021-04-30,-0.00976129795279268
2021-05-03,0.0026494188100325555
2021-05-04,-0.01255777667793534
2021-05-05,0.015733315210004095
2021-05-06,0.002985848583185513
2021-05-07,0.017653288414873014
2021-05-10,-0.0010570478047821075
2021-05-11,0.008653996013419762
2021-05-12,-0.026463029829868923
2021-05-13,0.008320106925068904
2021-05-14,0.009734395970374399
2021-05-17,0.008672393564214342
2021-05-18,0.0003416356212073701
2021-05-19,-0.002797202797202747
2021-05-20,0.0005300238103003174
2021-05-21,-0.0008883383183511118
2021-05-24,0.011746280344557603
2021-05-25,-0.008417182662538658
2021-05-26,0.008139005431424096
2021-05-27,0.003048657542201294
