Date,ABEV3,ALOS3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRKM5,CMIG4,COGN3,CPFE3,CSAN3,CSNA3,CYRE3,ENGI11,EQTL3,FLRY3,GGBR4,GOAU4,HAPV3,HYPE3,IRBR3,ITSA4,ITUB4,KLBN11,LREN3,MGLU3,MRVE3,MULT3,PCAR3,PETR3,PETR4,PRIO3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SLCE3,SMTO3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIVT3,WEGE3,YDUQ3
2018-05-14,-0.006407442419630205,-0.016356945947363144,-0.013135430728840602,-0.02485350364276262,-0.01726386560892401,-0.014307532898160669,-0.02218278779497851,-0.013888880549176474,0.007062129561688391,0.0318395078174698,0.007283118499568753,-0.002528617368875219,-0.004484397464277867,-0.012803662377025127,0.013046999015824179,0.02586233704102381,0.003981007698997008,-0.024764850449872422,-0.021505354827522916,-0.047081081614564035,-0.0022535356478088353,0.004999562146068115,-0.010144896485453914,-0.027590892212503326,-0.00414923771876774,-0.014354570689193769,-0.01497798257329297,-0.002832920205336875,-0.010305516226107758,-0.00460190467905619,-0.0313962517411297,-0.021180548662283916,0.0,0.04145073228372165,0.03144650027385554,0.008766730299761605,0.009195437867151046,-0.017881839472033145,-0.03116559574989164,-0.004930253285830299,-0.030470858719701233,-0.03217158373053142,-0.008000018212010573,0.04988391867913222,0.0004901281285156767,-0.026697106565060746,-0.021618186233966274,0.020177612953639956,-0.015426455265017291,0.031161053867309718,-0.014150812690002179,-0.016853746761192778,0.0056215155374261805,-0.07447186438250131
2018-05-15,-0.011515461048707154,-0.020225117226914113,-0.021039128443016808,-0.02720468708793755,-0.005634750070414585,-0.0058678620684831095,-0.014635652591658332,-0.008450629489127781,-0.017297797481354737,0.0,0.04075372134990918,-0.010139301548764301,0.011711870293506621,-0.020572331331294547,0.01893920086469647,-0.012605294296888392,-0.004758052296797266,0.0006427965206285968,-0.0059653210973609205,-0.003952438539604031,0.003952567898918735,-0.01119403472771352,0.05966305907121705,-0.013495006119262909,0.049999825836549494,-0.013753737499590968,-0.0038015162352857956,0.03929916809376666,-0.034395880241840704,-0.015534074354825678,-0.029655078410965152,-0.00016395798959079055,0.0,0.025207152789164855,0.02096035280028752,-0.10001471184783883,-0.004840481283764797,-0.015406051087906936,0.022637044558629915,-0.012937178009949979,-0.010000208435158142,0.014773693498955076,-0.009305183574973008,0.01635355776993097,-0.0342168671645241,0.00877819344444819,-0.01606966689229561,-0.020504273235965598,-0.043318003645259395,0.007001820304676665,0.016746226864148506,0.003571043096633808,0.039687020726728583,0.009284238831670288
2018-05-16,0.002330022836685819,0.013762016234003749,0.01228080858848668,0.01471855500391106,0.020666775849001562,0.016154991499908622,0.015595912920180588,0.008522651257167224,0.007611704554049137,0.03999990330596903,0.05263158405598012,0.0294493573286827,0.03116643138931896,0.008675858896337596,-0.00966529105363434,0.019149239973844434,0.012749038099534316,0.010600818531845357,0.010738972894467125,0.011110952737237945,0.026434339785857297,0.026415326282284823,0.029706522364115084,0.008418286550466725,0.014484106933909668,0.00984359982293892,0.017383796567717935,0.02050120976270109,0.01470573329414071,0.053912055852323615,0.028429308276756382,0.0013118790097716992,0.0,0.023293144638481422,0.022396164932482865,0.047463071016775604,0.018311943088098248,0.011379808833365646,0.015145346036470553,0.031232650385469185,0.009379691510744914,0.026160030414329016,0.020663619329635896,-0.03261558814742327,0.007894926178946715,0.037708478777445986,0.023137195106422315,0.008521667124368415,0.04913281367846434,0.02287295418771751,0.002352974084324222,0.008303639763700632,0.02580663916805248,0.10003839175405083
2018-05-17,-0.019525791814372417,0.0,-0.042027987930709054,-0.046417005377721976,-0.05421268673061885,-0.041577930906595784,-0.03107867423704347,-0.005633781988773512,-0.016052879653014496,-0.024175748304862577,-0.0315999645543068,-0.0286069024367559,-0.05526759389492131,-0.012222884530816103,0.008508404368652522,-0.028183823795324137,-0.026750572201279854,-0.009535967924136579,-0.023437482024027623,-0.03061225079333274,-0.015890433358717537,-0.008578504758550487,0.016437518214560187,-0.04521789865804948,-0.013299404333586118,-0.043866028098568655,-0.05230225207087946,-0.011160877125952928,-0.021255861368096762,-0.025487938610922245,-0.0387008852173506,-0.0325857474097192,0.0,-0.04489379019253281,-0.05257393378941344,0.09359378496611881,-0.02711418289213996,-0.017580875311808297,-0.05087986643550202,-0.041643991795130675,-0.013580956777638709,-0.03569047789940072,-0.012269955934559929,-0.0015735501419582576,-0.008877488596121141,-0.06359199468304921,-0.021283500875223016,-0.024247071824608946,-0.009182725623394505,-0.009302376638915977,-0.05164301550423844,-0.01388196338215364,-0.02044028317725266,-0.05749125722840165
2018-05-18,-0.02181137385278553,0.0045243751616894645,0.007689042036071347,-0.005476235956803133,0.006215211982209201,0.004465922079341711,0.006415152801072521,-0.01416438450835511,-0.018713967546206245,-0.026745459606120736,-0.003304397754155919,-0.01920619729148887,-0.01839549786640582,-0.0013749498423379913,-0.00744407188642493,-0.004296513322597506,0.03476156551504195,0.000320975527568379,-0.011999945264902001,-0.00040455885622125987,-0.011135928084027413,-0.004944521527445622,-0.02310232413424962,0.00182203838593753,-0.03349844691375037,-0.014444012361757963,-0.007037060957981733,-0.00677186706349564,-0.008884733419321944,-0.038957556749090405,0.01437820698057668,-0.003554511804180427,0.0,-0.001985987357553398,-0.011560424376976575,0.050150112470265906,-0.04317697963057354,-0.02219050490991814,0.01330111488861907,0.0016934040847400578,-0.04456530756965826,0.013103592005307085,0.021739280285518303,0.03984688516058932,-0.009483500580733106,-0.007462577809620119,-0.011892749026956917,0.027485168829556095,-0.010194432810425869,-0.011014745510454338,-0.02821790049589956,-0.014794047019957013,-0.020867164523392434,-0.02587803985135062
2018-05-21,-0.015995965791553712,0.005405551974507539,-0.005834948886269009,-0.02386058450513684,-0.03225839263163788,-0.01429067051532762,-0.0007497468247307237,-0.0014369316730248327,0.0024448274439816675,-0.01967035985217591,-0.03336093659510375,0.011749559680340083,0.01599242890900432,-0.00734281477601495,-0.0005000528570017204,-0.023732406676662543,-0.014062741480027618,-0.021816079060315463,-0.015384752261581203,-0.0012153602358981885,-0.0332210139443645,-0.024844441218002444,0.04054047750910161,0.0,-0.011484875485046397,-0.006034441818944969,-0.01372816054685333,-0.000909109923222795,0.0036522630232054265,0.0422496350042727,-0.004252237851484653,0.002378022748301456,0.0,-0.03349907989108758,-0.023391765319239477,-0.041088480020273876,-0.017506969772645653,0.019033671603447155,-0.0007953103575923937,-0.007042619915276993,-0.02047788661055705,-0.0015884080060651895,0.018237182946907904,-0.010175352406330385,-0.0015958269142767323,0.003759580120619166,-0.0013753267455215434,-0.05936250946942667,-0.027153588545467344,-0.032316938721310806,-0.004584864934450983,-0.0031480200655883417,-0.020218194321786287,0.0018973460077342796
2018-05-22,-0.007389234031299208,-0.014336621450082854,0.05417599251907146,0.02220952283887012,0.02588716457038842,0.02867276973531019,0.0393995024530549,0.05035973652438752,0.012195133226834853,-0.010032430805066994,-0.01114688726538371,0.051612781547518694,0.0564814313297779,0.03559883511806339,0.009004563022244838,0.015469515010131163,0.060221980685779775,0.03312587631545316,0.019901414230240277,0.03406337711781293,-0.011117270665384482,-0.006402373655788218,0.06331173114956878,0.027272510539968486,0.01867219234247286,0.0433655148428147,0.024247522840049607,-0.015013389525943777,0.048957864318186495,0.04081063797419304,0.032028347086358044,0.03185907102944263,0.0,-0.023032230433797762,-0.011600249282987196,0.00737792678402327,0.023195068453717882,0.07040233694723197,0.05652855398127188,0.002836842928198635,0.016647261442549688,0.022727501977300335,0.009552036842809253,-0.059929902682542724,0.036228306901790575,0.02397001147361255,-0.0017218277060163656,0.019478020227782444,-0.015399448341759325,-0.01245294290531429,0.01484118369771692,0.0058306195693407226,0.006134628288185784,0.005681899294880388
2018-05-23,-0.004962805216801924,-0.009545680251229594,-0.05353297627653719,-0.02160489022818124,-0.028690019839633374,-0.026307260138916044,-0.0072201848131321356,-0.026027157816971513,-0.016867279758636333,-0.015499239949470112,-0.004552453056482109,-0.0012269797014879957,0.003505687166864835,-0.007142988505498327,0.014625626121407276,-0.05331879326897737,-0.02914801928708155,-0.031111111928700974,-0.015481365266855174,-0.029411713768228487,-0.022485402131502297,-0.01030914639965419,-0.0018320781427899613,-0.008849150039818121,-0.01751512119878873,-0.02327539066488471,-0.018851359425444802,-0.006928840832311045,-0.025544045323776965,-0.018596475817971525,-0.004137867535883855,-0.026934038434022423,0.0,-0.04468685778152548,-0.05827596038275551,-0.009859139889012991,-0.041435325502080955,-0.03892618725010244,-0.019969871249189697,-0.006223418097253353,-0.012566547708261933,-0.00577809022690845,0.022472061832323753,-0.006282069805022994,-0.028277733812100525,-0.015362270553841317,-0.009658492510056682,-0.042223912763916904,-0.0371456836888866,-0.007642530530475478,-0.009077073085224097,-0.01376782636827012,-0.0011085861972428557,0.009039639943120736
2018-05-24,0.01396514753527045,0.0027534558948749677,-0.022624604151939454,-0.030599118305991158,0.003203027250492818,0.0016072697144113857,0.01818177359828721,0.019690632974815214,-0.0049018714008450814,0.009082705300333505,0.055749166702310005,0.0024569087638453,0.03144096232365068,0.028327509572584564,-0.01856829157543405,-0.011494271727222616,-0.023094780816862337,0.015727339991125744,0.010974532227425282,0.018181809530369186,0.001210682555030873,-0.01822900654591586,-0.0669930717348729,-0.003571934316708658,0.005182379058048303,0.016170251408888614,0.013181969613053512,-0.011627639367053244,0.032362571360678105,0.009921391502153654,0.004155060626359175,0.01856563683245893,0.0,-0.14548799314842287,-0.137086502414269,0.024039891744439323,-0.013312489589429766,0.00907817520755283,-0.015763508299816875,-0.00028470905242883315,0.0065561014507664606,-0.010952185220827193,-0.0005786426914951015,0.06017327978696163,-0.008465750840738195,0.011144201255995467,0.008359415830460737,0.005385691847706653,-0.02538067787165743,0.010011609476694217,-0.03715034566863662,0.02498122041122941,0.04439550698161088,0.0078388924314583
2018-05-25,-0.008361917700228982,0.006865319199563791,-0.026851674138667736,-0.020826709539507382,-0.020929809621510698,-0.019909736058089766,-0.023214307722972505,0.06482727518147025,-0.009852152929951119,-0.027902698292520234,-0.02021449579356438,-0.047794025689794406,-0.03132929907631188,-0.005247095184185979,-0.013691871386590004,-0.05000010140418987,-0.019700356493736693,-0.00064526434014478,-0.016526096033402715,-0.004762120625122934,-0.04171684133601461,-0.04641929910392639,0.016065654447247946,0.003584738768130924,-0.012167620411690727,-0.014237533935631208,-0.00882035997847086,0.0,-0.028213086576886814,-0.008761854484676368,-0.0034483132141862605,-0.003976760106105037,0.0,-0.00732762676169274,-0.013943926735542678,-0.022781014301056057,-0.01714236323000573,-0.015916836753331443,-0.03203109155266426,-0.013098116194560805,0.00383135074651042,0.00949151695158612,-0.009837970396322504,-0.021201450995730675,-0.0005336824108520544,-0.00734731454178128,0.00829055538337653,-0.03452367939787637,-0.06145839073216319,-0.018680769379313622,-0.01427030135398244,-0.00358416714438603,-0.00637649211242397,-0.018889098865197518
2018-05-28,-0.01984123747210731,-0.03500044275276071,-0.023311379526722464,-0.0734463474891699,-0.03442026331062309,-0.04226719332417961,-0.017915939059614527,-0.02720203678667521,-0.044776356912344384,-0.020061730036847858,-0.03578949268824594,-0.0617761684785193,-0.060314722856874003,-0.015824250678478036,-0.05401321761881328,-0.10036706379915639,-0.07315121399985891,-0.04196243621866247,-0.02026376201682556,-0.048644049411794676,-0.0624605482680578,-0.07510423244600883,-0.048079958084915164,-0.036071499135888696,-0.004175314334464275,-0.04163180518372023,-0.04226939713135858,-0.030588427752410996,-0.03258096954076728,-0.06250006432092536,-0.05951547508874366,-0.03876217256933934,0.0,-0.14068600008688315,-0.14595980530742292,-0.03695797398539902,-0.003068656929426483,-0.049226493540257876,-0.037529776850162455,-0.036641498793231975,-0.02022900819750284,-0.07723303219177746,-0.01870242216854634,0.015343042043139965,-0.03416969736228548,-0.04737255197274837,-0.06646149615891783,-0.031031511700576386,-0.07325183622044784,-0.007964306410322086,-0.11528161102065404,-0.02685853686771278,-0.054545295198062504,-0.07814259899120468
2018-05-29,-0.00860339849349967,-0.011775300874373618,0.009741859534529995,0.022597334359913512,-0.008630630178891763,0.004105302793662613,-0.030528379779819925,-0.029294046747313618,0.010416909611277614,-0.030866232377309788,-0.0185588615191431,0.02331927606617379,-0.03255826708356746,-0.007146044109943683,0.022945742700910987,0.0421768742703712,0.04076341982160736,0.006401663428967419,0.014797346016772961,-0.007963272820603828,0.01480487559873711,0.02406010033434014,0.008813494126382881,0.028899525568888196,-0.0020964552775381007,-0.00709185221800912,-0.003484517478010929,-0.0009706647205942609,-0.023007624682468197,-0.004857104965376835,0.018552391812707958,-0.00484640724065899,0.0,0.1237999325024357,0.14133650190714575,0.03763829008602748,-0.003726076836835346,0.016272145424334195,0.02347972150792832,0.0017968830246350986,0.008959847143676036,0.029839982920591313,0.0071471519201324885,-0.04111122005348389,0.023770498769218218,0.02020177175742388,0.01834873001214521,0.06044553795858021,0.025149723976975347,-0.017818584879300547,0.07030319360219917,-0.00443582198866177,-0.017534412913851494,-0.021294037256032294
2018-05-30,0.00510460314958161,0.004289339012258919,0.05016893090171437,0.06523993982643739,-0.012868786203117155,-0.006132777282781721,0.0007676571619807948,-0.02880662341044571,0.0025772111516026985,0.012349878322107877,0.010011037558161462,0.028150248656967358,0.03942297613067458,0.03013943320178969,0.011997787670014137,0.0052217956485622885,-0.025833352668021226,0.00870432043213043,0.0072907886854720605,0.038445272711328915,-0.018567887529010618,0.0,0.008064416595524149,0.015484084936772335,0.013025311728986022,0.002678204273782958,0.0018646720787438564,0.01992228668809215,0.012628096978133163,0.03761128831598093,0.0014868260254692345,0.02034798830594786,0.0,-0.0022483090614000556,-0.016580161847848718,0.014224741282067077,0.012520471596999094,0.005094627495106474,0.013109427394242035,0.009865520373591785,0.009652514535278378,0.06713785279398543,0.03607320568625849,-0.0011586493996517122,0.0388761848032213,0.021325584398161235,0.010810757455451458,0.0,-0.03621502993007808,0.009369957732725087,0.030577586809262813,0.026980273306186575,-0.010937861340405974,0.05230135166225458
2018-06-01,0.01269690164876347,0.0014237735097120119,0.022048819800991826,0.009548758091616039,0.03911023024674365,0.024340020682662722,0.014581756361933484,0.02401136202650367,0.01285341829799358,0.052648341615164185,-0.014537362035966117,-0.009126364297841416,0.04717874317709514,0.03100456403870311,-0.009020597542094166,0.009091110332042796,0.027373637726527678,0.045137637792852736,0.019904595609318676,0.03580163326247332,0.044594568370554644,0.039647363301806404,-0.0036666868986994228,0.01843974114338076,0.01617566977056195,0.015294239828883116,0.01989989885302923,0.005240549589537791,0.014155644970851755,0.06502492676123528,0.006681444872721709,0.008010862057426626,0.0,-0.1491662093614452,-0.14857732314915184,-0.028050388127846215,0.04111126185963454,0.009413503283438818,0.0509500864795327,0.037004056154771536,-0.02485656346478149,-0.0011035871803355413,0.004566187770547403,0.03201838036225402,0.028586607407503406,0.03877713759580215,0.017825187059829162,0.02819996395086055,0.07151499821008311,0.04207004763584621,-0.06593411945314664,0.00024125131950869516,-0.007567231308225453,0.07355868477854743
2018-06-04,0.005015003504986515,0.016588158084169136,0.025617514386220952,0.01435059828205243,0.011714368286673382,0.010347623603183198,0.002647616271468145,0.055172203466124836,0.0025379646864207572,-0.006404342357229975,-0.0008941773974996403,0.009210421964021887,-0.014134135961974659,0.0033882322452021274,0.0013004698355778554,0.14929211554378674,0.003330629563470744,0.04064797240420148,0.001774326951553995,0.0035347698450491905,0.02651994885609099,0.015536894772088417,0.01371716492809405,0.006267571669310135,0.03979611245644432,0.03188425983862109,0.021680199999451588,-0.0018959981496339262,0.0023261986015248315,0.07681642222108676,0.004424858026660594,0.016909146790946128,0.0,0.058262502156429585,0.08477717750575575,-0.001731655508669383,0.05244491015031394,0.03945484471648686,0.018084200264091077,0.020839275883045127,0.009411694368887558,-0.009944946197968929,0.005682044266107855,0.0573292002002157,-0.0035373570349691574,-0.02369011178474023,0.015761746341475424,-0.0035014166141043024,0.06674215356032964,-0.004549110796493783,0.07117666279125401,-0.009638846479390728,-0.014662991693384253,0.006666509184435121
